Column1,id,symbol,title,body,cluster,distance,sentiment
1432,33661c0c1bc6804836103262d3f0ef209009aa3e,MSFT,As Transcanada (TRP) Valuation Rose Nexus Investment Management Lifted Its Position; Mrj Capital Increases Holding in T (TMUS) | The Cardinal Weekly,As Transcanada (TRP) Valuation Rose Nexus Investment Management Lifted Its Position; Mrj Capital Increases Holding in T (TMUS) September 14 2018 - By Lisa Delgado Mrj Capital Inc increased its stake in T (TMUS) by 16.79% based on its latest 2018Q2 regulatory filing with the SEC. Mrj Capital Inc bought 9841 shares as the companyӳ stock rose 15.75% with the market. The institutional investor held 68441 shares of the public utilities company at the end of 2018Q2 valued at $4.09 million up from 58600 at the end,"inc., hold, capital, management, hold, met, lp, capital, suntrust, aetna",0.345986276,
1433,fb22c10b5fa1abeed4daeb67f744ca42863cf685,MSFT,Torray Has Boosted Cooper Companies (COO) Stake By $4.21 Million; Last Week SAP SE (SAP) Coverage | Z Tribune,Torray Has Boosted Cooper Companies (COO) Stake By $4.21 Million; Last Week SAP SE (SAP) Coverage September 14 2018 - By Rhonda Roth Among 5 analysts covering SAP AG ( NYSE:SAP ) 3 have Buy rating 0 Sell and 2 Hold. Therefore 60% are positive. SAP AG had 6 analyst reports since April 20 2018 according to SRatingsIntel. The stock of SAP SE (NYSE:SAP) has ԈoldԠrating given on Friday April 20 by RBC Capital Markets. The rating was maintained by Barclays Capital on Friday July 20 with ԏverweightԮ BMO Capital Ma,"old, new, brokers, new, target, old, new, target, maintained, target",1.562301016,
1434,d65ed0bba0c45334e8fb66acdf124e11752d33d8,NFLX,As Netflix (NFLX) Share Value Declined Srs Investment Management Has Cut Stake by $905.52 Million; Van Eck Associates Has Increased Stake in Qualcomm (QCOM) | K Reviewer,As Netflix (NFLX) Share Value Declined Srs Investment Management Has Cut Stake by $905.52 Million; Van Eck Associates Has Increased Stake in Qualcomm (QCOM) September 14 2018 - By Mike Johnson Van Eck Associates Corp increased its stake in Qualcomm Inc (QCOM) by 22.51% based on its latest 2018Q2 regulatory filing with the SEC. Van Eck Associates Corp bought 202545 shares as the companyӳ stock rose 21.16% with the market. The institutional investor held 1.10M shares of the radio and television broadcasting a,"netflix, nflx, netflix, inc., netflix, nasdaq, ֠netflix, ԏetflix, investment, nflx",0.823026803,
1435,2ac1cc3254c2202c48b9a3979c8e1c77afa6cbf5,NFLX,Holder Srs Investment Management Has Boosted Disney Walt Co (DIS) Stake; British Columbia Investment Management Decreased Air Prods & Chems (APD) Holding as Valuation Rose | Z Tribune,Holder Srs Investment Management Has Boosted Disney Walt Co (DIS) Stake; British Columbia Investment Management Decreased Air Prods & Chems (APD) Holding as Valuation Rose September 14 2018 - By Theresa McIntyre Srs Investment Management Llc increased its stake in Disney Walt Co (DIS) by 152.71% based on its latest 2018Q2 regulatory filing with the SEC. Srs Investment Management Llc bought 4.04 million shares as the companyӳ stock rose 2.96% with the market. The hedge fund held 6.68 million shares of the te,"air, chemical, inc., delta, line, company, airline, productivity, microsoft, global",2.059125337,
1216,9cb9bcfab0f46ad610231bcfd546a6ea99a605d5,AAPL,Pinnacle Advisory Group Has Lowered Its Position in Apple (AAPL) by $2.43 Million as Valuation Rose; As Northrop Grumman (NOC) Stock Declined Holder Huber Capital Management Has Cut Its Position by $5.98 Million | The EN Digest,Pinnacle Advisory Group Has Lowered Its Position in Apple (AAPL) by $2.43 Million as Valuation Rose; As Northrop Grumman (NOC) Stock Declined Holder Huber Capital Management Has Cut Its Position by $5.98 Million September 14 2018 - By Joseph Taylor Huber Capital Management Llc decreased its stake in Northrop Grumman Corp (NOC) by 14.61% based on its latest 2018Q2 regulatory filing with the SEC. Huber Capital Management Llc sold 19495 shares as the companyӳ stock declined 7.41% while stock markets rallied. T,"apple, aapl, apple, inc., apple, nasdaq, ֠apple, investment, aapl, investment",0.459539074,
456,8b149467c77e77d815543f9cc020b3aa95a2a54c,AAPL,Piper Jaffray Companies Boosts Apple (AAPL) Price Target to $250.00 - Fairfield Current,Piper Jaffray Companies Boosts Apple (AAPL) Price Target to $250.00 Posted by Mary Kom on Sep 14th 2018 Tweet Apple (NASDAQ:AAPL) had its price target boosted by Piper Jaffray Companies from $218.00 to $250.00 in a report published on Friday September 7th Marketbeat Ratings reports. They currently have an overweight rating on the iPhone makerӳ stock. Several other research analysts have also recently weighed in on the company. Maxim Group upgraded Apple from a hold rating to a buy rating in a research note ,"apple, shares, makerӳ, iphone, iphone, makerӳ, shares, shares, iphone, ratio",0.94071377,
163,1bcccaa4d91f9a4a34e10675374a45632d90cae7,AAPL,Pitcairn Company Has Lowered Its United Contl Hldgs (UAL) Position; Afam Capital Has Decreased By $518555 Its Apple (AAPL) Stake | The Cardinal Weekly,Pitcairn Company Has Lowered Its United Contl Hldgs (UAL) Position; Afam Capital Has Decreased By $518555 Its Apple (AAPL) Stake September 14 2018 - By Vernon Prom Afam Capital Inc decreased Apple (AAPL) stake by 3.19% reported in 2018Q2 SEC filing. Afam Capital Inc sold 2803 shares as Apple (AAPL)ӳ stock rose 15.93%. The Afam Capital Inc holds 84955 shares with $15.73M value down from 87758 last quarter. Apple now has $ valuation. The stock increased 2.42% or $5.34 during the last trading session reaching ,"apple, aapl, apple, inc., apple, nasdaq, ֠apple, investment, aapl, investment",1.228814983,
1439,8a86ba7f9571bfcaec48f0abb172ec4eff15a226,FB,Facebook (FB) Shareholder Kingdon Capital Management Has Increased Holding; As Nvidia Corp. (NVDA) Market Value Rose Holder Decatur Capital Management Has Lowered by $1.78 Million Its Holding | The Flecha 123,Facebook (FB) Shareholder Kingdon Capital Management Has Increased Holding; As Nvidia Corp. (NVDA) Market Value Rose Holder Decatur Capital Management Has Lowered by $1.78 Million Its Holding September 14 2018 - By Anthony Rauscher Decatur Capital Management Inc decreased its stake in Nvidia Corp. (NVDA) by 15.3% based on its latest 2018Q2 regulatory filing with the SEC. Decatur Capital Management Inc sold 7550 shares as the companyӳ stock rose 2.21% with the market. The institutional investor held 41788 sh,"nvidia, nvda, nasdaq, corporation, t, lazard, j., arthur, self-driving, nvidia",2.205376218,
1440,5564430e84a502b38fd509b93a523ab273f1695f,FB,Disney Walt Co (DIS) Stock Rose While Lindsell Train LTD Has Boosted Stake by $32.77 Million; As Facebook (FB) Stock Value Declined Shareholder Wellcome Trust LTD Decreased Holding | K Reviewer,Disney Walt Co (DIS) Stock Rose While Lindsell Train LTD Has Boosted Stake by $32.77 Million; As Facebook (FB) Stock Value Declined Shareholder Wellcome Trust LTD Decreased Holding September 14 2018 - By Eric Painter Lindsell Train Ltd increased its stake in Disney Walt Co (DIS) by 8.4% based on its latest 2018Q2 regulatory filing with the SEC. Lindsell Train Ltd bought 315050 shares as the companyӳ stock rose 2.96% with the market. The institutional investor held 4.06 million shares of the television servi,"disney, dis, walt, nyse, company, facebook, fb, facebook, facebook, inc.",1.29653263,
1441,740a3e4f7b8b3e40f56a5569a3b9f69f2f07a19c,FB,Rafferty Asset Management Has Boosted Its Regency Ctrs (REG) Position; Marathon Petroleum (MPC)'s Sentiment Is 0.94 | The EN Digest,Rafferty Asset Management Has Boosted Its Regency Ctrs (REG) Position; Marathon Petroleum (MPC)ӳ Sentiment Is 0.94 September 14 2018 - By Joe Cepeda Marathon Petroleum Corp (MPC) investors sentiment increased to 0.94 in Q2 2018. Itӳ up 0.04 from 0.9 in 2018Q1. The ratio increased as 353 investment managers increased and started new holdings while 374 sold and reduced stakes in Marathon Petroleum Corp. The investment managers in our database reported: 358.01 million shares up from 354.13 million shares in 20,"n.v., inc., n.v., intuit, management, ellis, capital, n, asset, asset",1.755856853,
1442,fbdf509f588cf38b650925ea455ad042245cd924,FB,Highline Capital Management Upped By $92.40 Million Its Boyd Gaming (BYD) Holding; 1 Analysts Bullish Ashford Hospitality Trust Inc. (AHT) | The Flecha 123,Highline Capital Management Upped By $92.40 Million Its Boyd Gaming (BYD) Holding; 1 Analysts Bullish Ashford Hospitality Trust Inc. (AHT) September 14 2018 - By Matthew Medley Highline Capital Management Llc increased Boyd Gaming Corp (BYD) stake by 558.12% reported in 2018Q2 SEC filing. Highline Capital Management Llc acquired 2.72 million shares as Boyd Gaming Corp (BYD)ӳ stock declined 6.56%. The Highline Capital Management Llc holds 3.20M shares with $111.07M value up from 486900 last quarter. Boyd Gam,"corporation, technologies, progress, 1q, pacific, lockheed, partners, games, martin, lockheed",1.385939667,
1443,693579bbb7ea576097d81b867f4c532f214e5abf,AMZN,Elm Advisors Increases Holding in Amazon Com Com (AMZN); White Pine Capital Has Raised Holding in Infusystem Holdings (INFU) by $1.01 Million as Valuation Rose | The Cardinal Weekly,Elm Advisors Increases Holding in Amazon Com Com (AMZN); White Pine Capital Has Raised Holding in Infusystem Holdings (INFU) by $1.01 Million as Valuation Rose September 14 2018 - By Jason Dias White Pine Capital Llc increased its stake in Infusystem Holdings Inc (INFU) by 687.68% based on its latest 2018Q2 regulatory filing with the SEC. White Pine Capital Llc bought 335975 shares as the companyӳ stock rose 6.45% with the market. The institutional investor held 384831 shares of the health care company at t,"amzn, amazon.com, amazon.com, amazon.com, inc., nasdaq, amazon, investment, investment, amazon",1.927338885,
1444,477afcf84ee4344cc9bcfb3f3d4fb314ff618af7,FB,Guild Investment Management Raised Its Position in Facebook (FB) as Share Value Declined; As Paychex (PAYX) Stock Rose Loudon Investment Management Trimmed by $670616 Its Position | The EN Digest,Guild Investment Management Raised Its Position in Facebook (FB) as Share Value Declined; As Paychex (PAYX) Stock Rose Loudon Investment Management Trimmed by $670616 Its Position September 14 2018 - By Mary Bollinger Guild Investment Management Inc increased its stake in Facebook Inc (FB) by 387.33% based on its latest 2018Q2 regulatory filing with the SEC. Guild Investment Management Inc bought 13270 shares as the companyӳ stock declined 15.80% while stock markets rallied. The hedge fund held 16696 shares,"facebook, fb, inc., facebook, facebook, nasdaq, investment, investment, fb, ֠facebook",1.214286925,
1445,29b598daf49bdc7371113df7c3812dfc32f41317,FB,As Magna Intl (MGA) Shares Declined Shareholder Greystone Managed Investments Has Trimmed Holding by $3.36 Million; Jacobs & Co Increases Stake in Anheuser Busch (BUD) | K Reviewer,As Magna Intl (MGA) Shares Declined Shareholder Greystone Managed Investments Has Trimmed Holding by $3.36 Million; Jacobs & Co Increases Stake in Anheuser Busch (BUD) September 14 2018 - By Rhonda Roth Jacobs & Co increased its stake in Anheuser Busch (BUD) by 13.75% based on its latest 2018Q2 regulatory filing with the SEC. Jacobs & Co bought 5815 shares as the companyӳ stock declined 9.89% while stock markets rallied. The institutional investor held 48097 shares of the beverages (production and distribut,"international, plc, ltd., limited, declined, amgen, ltd., plc, intl, technologies",0.57734529,
1446,619c511e95eec336102f5562e49987f7ca66e5e2,FB,As Sage Therapeutics (SAGE) Stock Price Declined Shareholder Eventide Asset Management Increased Its Position; Perella Weinberg Partners Capital Management LP Has Raised Its Rsp Permian (RSPP) Position by $2.85 Million | Z Tribune,As Sage Therapeutics (SAGE) Stock Price Declined Shareholder Eventide Asset Management Increased Its Position; Perella Weinberg Partners Capital Management LP Has Raised Its Rsp Permian (RSPP) Position by $2.85 Million September 14 2018 - By Mike Johnson Perella Weinberg Partners Capital Management Lp increased its stake in Rsp Permian Inc (RSPP) by 15.37% based on its latest 2018Q2 regulatory filing with the SEC. Perella Weinberg Partners Capital Management Lp bought 64805 shares as the companyӳ stock 0.00,"therapeutics, therapeutics, therapeutics, facebook, fb, permian, lng, facebook, keytruda, microsoft",1.530233466,
1447,315d7a7506855b1e927a4f2b2a2f674b86cea1a7,AMZN,Grandeur Peak Global Advisors Has Boosted Microchip Technology (MCHP) Position; First Heartland Consultants Increases Position in Amazon Com (AMZN) | The D Minute,Grandeur Peak Global Advisors Has Boosted Microchip Technology (MCHP) Position; First Heartland Consultants Increases Position in Amazon Com (AMZN) September 14 2018 - By Ash Reddy First Heartland Consultants Inc increased its stake in Amazon Com Inc (AMZN) by 16.88% based on its latest 2018Q2 regulatory filing with the SEC. First Heartland Consultants Inc bought 396 shares as the companyӳ stock rose 16.73% with the market. The institutional investor held 2742 shares of the consumer services company at the ,"amazon.com, amzn, amazon.com, amazon.com, inc., nasdaq, amazon, corporation, amzn, investment",1.081135364,
1448,daf5c9aa7a28b5f3267f7c68ab868c0f32efa83f,AMZN,Arlington Value Capital Has Trimmed Its Position in Rent (RCII) by $56.52 Million; Affiliated Managers Group (AMG) Market Valuation Declined While Hartwell J M Limited Partnership Decreased Its Position | The Flecha 123,Arlington Value Capital Has Trimmed Its Position in Rent (RCII) by $56.52 Million; Affiliated Managers Group (AMG) Market Valuation Declined While Hartwell J M Limited Partnership Decreased Its Position September 14 2018 - By Mark Williams Hartwell J M Limited Partnership decreased its stake in Affiliated Managers Group Inc. (AMG) by 56.23% based on its latest 2018Q2 regulatory filing with the SEC. Hartwell J M Limited Partnership sold 16000 shares as the companyӳ stock declined 8.88% while stock markets ra,"group, group, properties, inc., western, jacobs, western, engineering, digital, amg",1.988081429,
1449,d1023414ac785cde809fbb96fcedd49b8e274418,AMZN,As Cbl & Assoc Pptys (CBL) Share Price Declined Greenwich Investment Management Has Lowered Position; Parkwood Cut Its Position in Cisco Systems (CSCO) as Stock Price Rose | K Reviewer,As Cbl & Assoc Pptys (CBL) Share Price Declined Greenwich Investment Management Has Lowered Position; Parkwood Cut Its Position in Cisco Systems (CSCO) as Stock Price Rose September 14 2018 - By Jimmy Cauthen Parkwood Llc decreased its stake in Cisco Systems Inc (CSCO) by 40.89% based on its latest 2018Q2 regulatory filing with the SEC. Parkwood Llc sold 48891 shares as the companyӳ stock rose 6.54% with the market. The institutional investor held 70668 shares of the technology company at the end of 2018Q2 ,"cisco, csco, cisco, nasdaq, lam, lam, petroleum, marathon, properties, csco",1.124359212,
1450,1a6957298d25f6b4e9dee0fdbdb49a68de70d406,AMZN,Melvin Capital Management LP Has Raised Alibaba Group Hldg LTD (Call) (BABA) Position By $25.09 Million; Vgi Partners Pty LTD Lifted By $504603 Its Amazon Com (AMZN) Position | The Flecha 123,Melvin Capital Management LP Has Raised Alibaba Group Hldg LTD (Call) (BABA) Position By $25.09 Million; Vgi Partners Pty LTD Lifted By $504603 Its Amazon Com (AMZN) Position September 14 2018 - By Anthony Rauscher Melvin Capital Management Lp increased Alibaba Group Hldg Ltd (Call) (BABA) stake by 30.83% reported in 2018Q2 SEC filing. Melvin Capital Management Lp acquired 135600 shares as Alibaba Group Hldg Ltd (Call) (BABA)ӳ stock declined 21.86%. The Melvin Capital Management Lp holds 575400 shares with ,"amazon.com, amzn, amazon.com, amazon.com, inc., nasdaq, amazon, investment, investment, amzn",1.347601733,
1451,6f730f66b76e203a54a166edc01b399587fa7b89,AMZN,Magnetar Financial Has Increased Its Global Pmts (GPN) Position; Southwest Airlines Co Has 0.87 Sentiment | The Cardinal Weekly,Magnetar Financial Has Increased Its Global Pmts (GPN) Position; Southwest Airlines Co Has 0.87 Sentiment September 14 2018 - By Mark Babin Southwest Airlines Co (LUV) investors sentiment decreased to 0.87 in Q2 2018. Itӳ down -0.01 from 0.88 in 2018Q1. The ratio dropped as 279 institutional investors started new or increased equity positions while 320 sold and reduced their holdings in Southwest Airlines Co. The institutional investors in our database now possess: 423.74 million shares down from 440.55 mil,"air, chemical, inc., delta, line, company, airline, productivity, microsoft, global",1.479084962,
1452,45b49ace8d418b33c9c6166c684f115997bed9ad,MSFT,Intel (INTC) Shareholder Coldstream Capital Management Lowered Its Position by $471086; Mark Sheptoff Financial Planning Holds Stake in Microsoft (MSFT) | The Flecha 123,Intel (INTC) Shareholder Coldstream Capital Management Lowered Its Position by $471086; Mark Sheptoff Financial Planning Holds Stake in Microsoft (MSFT) September 14 2018 - By Heather Owens Mark Sheptoff Financial Planning Llc increased its stake in Microsoft Corp (MSFT) by 18.07% based on its latest 2018Q2 regulatory filing with the SEC. Mark Sheptoff Financial Planning Llc bought 4576 shares as the companyӳ stock rose 10.77% with the market. The institutional investor held 29904 shares of the prepackaged ,"intel, intel, intc, corporation, intel, nasdaq, corporation, ֠intel, intc, nasdaq",0.802702686,
1453,f40b6793d0f21d7675632d543b5b485d66b47d46,MSFT,Guardian Investment Management Position in Wells Fargo Co New (WFC) Has Cut by $2.22 Million as Stock Rose; As Stamps Com (STMP) Stock Price Declined Shareholder Diam Company LTD Cut by $3.17 Million Its Position | The Cardinal Weekly,Guardian Investment Management Position in Wells Fargo Co New (WFC) Has Cut by $2.22 Million as Stock Rose; As Stamps Com (STMP) Stock Price Declined Shareholder Diam Company LTD Cut by $3.17 Million Its Position September 14 2018 - By Lisa Delgado Guardian Investment Management decreased its stake in Wells Fargo Co New (WFC) by 70.49% based on its latest 2018Q2 regulatory filing with the SEC. Guardian Investment Management sold 40315 shares as the companyӳ stock rose 1.41% with the market. The institutiona,"wfc, fargo, nyse, fargo, company, ֠wells, fargo, fb, facebook, wfc",0.635322114,
1454,bf3be6ec5def902dc9f0839d73a23d99413f1190,MSFT,Advisory Alpha Trimmed Holding in Royce Micro (RMT) by $3.29 Million as Share Price Rose; Diligent Investors Lifted Microsoft (MSFT) Holding by $301840 as Share Price Rose | The Cardinal Weekly,Advisory Alpha Trimmed Holding in Royce Micro (RMT) by $3.29 Million as Share Price Rose; Diligent Investors Lifted Microsoft (MSFT) Holding by $301840 as Share Price Rose September 14 2018 - By Victoria Pittman Diligent Investors Llc increased its stake in Microsoft Corp (MSFT) by 5.27% based on its latest 2018Q2 regulatory filing with the SEC. Diligent Investors Llc bought 3080 shares as the companyӳ stock rose 10.77% with the market. The institutional investor held 61473 shares of the prepackaged softwar,"microsoft, microsoft, msft, corporation, microsoft, corporation, nasdaq, investment, investment, msft",1.112417398,
1455,244cc5568a26b8ccea70c581357fa0b020f67e30,MSFT,Head-To-Head Comparison: Microsoft (MSFT) and Konami (KNMCY) - XNewsPress,11.99% Dividends Konami pays an annual dividend of $0.48 per share and has a dividend yield of 1.2%. Microsoft pays an annual dividend of $1.68 per share and has a dividend yield of 1.5%. Konami pays out 23.9% of its earnings in the form of a dividend. Microsoft pays out 43.3% of its earnings in the form of a dividend. Both companies have healthy payout ratios and should be able to cover their dividend payments with earnings for the next several years. Microsoft has increased its dividend for 14 consecutive,"microsoft, shares, software, software, shares, shares, giantӳ, giantӳ, microsoft, software",1.175249414,
1615,d3658b5a4432091850d134e66bcfb0a7008a4319,AAPL,Premier Asset Managment Has Increased By $385660 Its China Mobile Limited (CHL) Stake; CANFOR CORPORATION NEW ORDINARY SHARES (CFPZF) Sellers Decreased By 3.15% Their Shorts | Z Tribune,Premier Asset Managment Has Increased By $385660 Its China Mobile Limited (CHL) Stake; CANFOR CORPORATION NEW ORDINARY SHARES (CFPZF) Sellers Decreased By 3.15% Their Shorts September 14 2018 - By Tyler Harlow CANFOR CORPORATION NEW ORDINARY SHARES (OTCMKTS:CFPZF) had a decrease of 3.15% in short interest. CFPZFӳ SI was 1.51 million shares in September as released by FINRA. Its down 3.15% from 1.56 million shares previously. With 700 avg volume 2162 days are for CANFOR CORPORATION NEW ORDINARY SHARES (OTCMK,"resource, inc., ar, short, corporation, management, corp., fast, lam, lam",2.182334121,
1457,f5d64c99a4d385b09a3373dcf1068ef4a0802c09,MSFT,Holder Matrix Asset Advisors Raised Cbs New (CBS) Stake; Altria Group (MO) Stock Value Rose While Verity & Verity Upped by $544376 Its Holding | Z Tribune,Holder Matrix Asset Advisors Raised Cbs New (CBS) Stake; Altria Group (MO) Stock Value Rose While Verity & Verity Upped by $544376 Its Holding September 14 2018 - By Tyler Harlow Matrix Asset Advisors Inc increased its stake in Cbs Corp New (CBS) by 41.78% based on its latest 2018Q2 regulatory filing with the SEC. Matrix Asset Advisors Inc bought 47263 shares as the companyӳ stock rose 1.62% with the market. The institutional investor held 160384 shares of the broadcasting company at the end of 2018Q2 value,"cbs, corporation, facebook, ֠cbs, fb, facebook, altria, lpl, facebook, inc.",1.71106933,
1458,2402c0ee28ae66b6e2f3256559b1d1505543d9cd,NFLX,As Netflix (NFLX) Stock Value Declined Shareholder First National Trust Co Trimmed Position; Gilman Hill Asset Management Increases Holding in International Business Machs (IBM) | Z Tribune,As Netflix (NFLX) Stock Value Declined Shareholder First National Trust Co Trimmed Position; Gilman Hill Asset Management Increases Holding in International Business Machs (IBM) September 14 2018 - By Margaret Staats Gilman Hill Asset Management Llc increased its stake in International Business Machs (IBM) by 854.45% based on its latest 2018Q2 regulatory filing with the SEC. Gilman Hill Asset Management Llc bought 27949 shares as the companyӳ stock rose 0.15% with the market. The institutional investor held,"ibm, international, international, business, corporation, nyse, machines, international, corporation, business",0.942508152,
1459,48be4f8c86a38aaae6a708ffe9b3a3dec7cbd527,MSFT,As Nextera Energy Com (NEE) Valuation Rose Shareholder Lehman Financial Resources Trimmed by $2.45 Million Its Holding; Patriot Wealth Management Has Lifted Its Holding in Microsoft Com (MSFT) as Share Price Rose | The Flecha 123,As Nextera Energy Com (NEE) Valuation Rose Shareholder Lehman Financial Resources Trimmed by $2.45 Million Its Holding; Patriot Wealth Management Has Lifted Its Holding in Microsoft Com (MSFT) as Share Price Rose September 14 2018 - By Ronnie Lemelle Patriot Wealth Management Inc increased its stake in Microsoft Corp Com (MSFT) by 31.23% based on its latest 2018Q2 regulatory filing with the SEC. Patriot Wealth Management Inc bought 41023 shares as the companyӳ stock rose 10.77% with the market. The institut,"energy, energy, energy, dominion, inc., d, diagnostics, lng, microsoft, carnival",1.031803593,
1460,9218a86434171fe0d7dbaa95dc65a7e40a7f8af9,NFLX,Hitchwood Capital Management LP Has Upped Its Salesforce Com (CRM) Holding; Carbon Black (CBLK) Shorts Raised By 0.79% | The Flecha 123,Hitchwood Capital Management LP Has Upped Its Salesforce Com (CRM) Holding; Carbon Black (CBLK) Shorts Raised By 0.79% September 14 2018 - By Heather Owens Hitchwood Capital Management Lp increased Salesforce Com Inc (CRM) stake by 0.5% reported in 2018Q2 SEC filing. Hitchwood Capital Management Lp acquired 2483 shares as Salesforce Com Inc (CRM)ӳ stock rose 13.82%. The Hitchwood Capital Management Lp holds 500000 shares with $68.20M value up from 497517 last quarter. Salesforce Com Inc now has $119.28 bill,"pepsico, pep, crm, salesforce.com, nyse, salesforce, inc., pep, nyse, snack",2.180403685,
1461,fa2a19f42802f5933327d94cd24821e967049086,MSFT,Hitchwood Capital Management LP Has Cut Bio Rad Labs (BIO) Stake; Arbiter Partners Capital Management Has Lifted Seabridge Gold (SA) Holding By $1.44 Million | The D Minute,Hitchwood Capital Management LP Has Cut Bio Rad Labs (BIO) Stake; Arbiter Partners Capital Management Has Lifted Seabridge Gold (SA) Holding By $1.44 Million September 14 2018 - By Glen Chin Hitchwood Capital Management Lp decreased Bio Rad Labs Inc (BIO) stake by 45.34% reported in 2018Q2 SEC filing. Hitchwood Capital Management Lp sold 68007 shares as Bio Rad Labs Inc (BIO)ӳ stock rose 1.55%. The Hitchwood Capital Management Lp holds 81993 shares with $23.66M value down from 150000 last quarter. Bio Rad L,"laboratories, america, hold, labs, america, core, incorporated, n.v., tools, bio",1.253233246,
808,e40e3c9f05e2c70a7d391d977c8296086560ce95,AAPL,Presima Increased Its Avalonbay Cmntys (AVB) Position; Berkshire Hathaway Trimmed Phillips 66 (PSX) Position By $1.23 Billion | The EN Bulletin,Presima Increased Its Avalonbay Cmntys (AVB) Position; Berkshire Hathaway Trimmed Phillips 66 (PSX) Position By $1.23 Billion September 14 2018 - By Joe Cepeda Presima Inc increased Avalonbay Cmntys Inc (AVB) stake by 43.57% reported in 2018Q2 SEC filing. Presima Inc acquired 164800 shares as Avalonbay Cmntys Inc (AVB)ӳ stock rose 10.30%. The Presima Inc holds 543000 shares with $93.34 million value up from 378200 last quarter. Avalonbay Cmntys Inc now has $25.67B valuation. The stock increased 1.09% or $2 ,"air, chemical, inc., delta, line, company, airline, productivity, microsoft, global",1.254394479,
1704,e3565a39b8caf64bba84b21dce1fb430451f0e53,AAPL,Private Wealth Advisors Increases Position in Apple (AAPL); Shareholder Canal Insurance Company Increased Bristol Myers Squibb Ord (BMY) Stake | The Flecha 123,Private Wealth Advisors Increases Position in Apple (AAPL); Shareholder Canal Insurance Company Increased Bristol Myers Squibb Ord (BMY) Stake September 14 2018 - By Joshua Cleveland Canal Insurance Company increased its stake in Bristol Myers Squibb Ord (BMY) by 84% based on its latest 2018Q2 regulatory filing with the SEC. Canal Insurance Company bought 105000 shares as the companyӳ stock rose 12.85% with the market. The institutional investor held 230000 shares of the major pharmaceuticals company at the,"squibb, bristol-myers, company, bristol, therapeutics, therapeutics, therapeutics, group, hermes, apple",2.0228108,
455,7e7f111079a6a1ae850ed5d84aa5708319d24d58,AAPL,Putnam Investments Increases Holding in At&T (T); Starbucks (SBUX) Stake Has Boosted by Saratoga Research & Investment Management | The Cardinal Weekly,Putnam Investments Increases Holding in At&T (T); Starbucks (SBUX) Stake Has Boosted by Saratoga Research & Investment Management September 14 2018 - By Kristin Houston Saratoga Research & Investment Management increased its stake in Starbucks (SBUX) by 43.77% based on its latest 2018Q2 regulatory filing with the SEC. Saratoga Research & Investment Management bought 207323 shares as the companyӳ stock declined 2.21% while stock markets rallied. The institutional investor held 680962 shares of the restaurant,"t, t, t, inc., nyse, inc., ֠at, ֠at, investment, investment",1.07275042,
822,1a1f011ce0f74753cafd7dd8ba42c5d7fbf08433,AAPL,Qcm Cayman LTD Position in Intel (INTC) Lowered by $305564 as Stock Declined; Sit Investment Associates Has Boosted Baidu Adr (BIDU) Holding by $470205 | Z Tribune,Qcm Cayman LTD Position in Intel (INTC) Lowered by $305564 as Stock Declined; Sit Investment Associates Has Boosted Baidu Adr (BIDU) Holding by $470205 September 14 2018 - By Estela Ashley Qcm Cayman Ltd decreased its stake in Intel Corp (INTC) by 43.23% based on its latest 2018Q2 regulatory filing with the SEC. Qcm Cayman Ltd sold 6236 shares as the companyӳ stock declined 18.35% while stock markets rallied. The institutional investor held 8188 shares of the semiconductors company at the end of 2018Q2 valu,"intel, intel, intc, corporation, intel, nasdaq, corporation, ֠intel, intc, nasdaq",1.396767793,
771,41c4ef1c248a4888829610504162cc9d8187f4f0,AAPL,Rampart Investment Management Company Stake In Varian Med Sys (VAR) Was Raised; Apple (AAPL) Share Price Rose While Miller Investment Management LP Upped Its Position | The Flecha 123,Rampart Investment Management Company Stake In Varian Med Sys (VAR) Was Raised; Apple (AAPL) Share Price Rose While Miller Investment Management LP Upped Its Position September 14 2018 - By Ira Colvard Rampart Investment Management Company Llc increased its stake in Varian Med Sys Inc (VAR) by 99.6% based on its latest 2018Q2 regulatory filing with the SEC. Rampart Investment Management Company Llc bought 3705 shares as the companyӳ stock declined 10.75% while stock markets rallied. The institutional invest,"apple, aapl, apple, inc., apple, nasdaq, investment, aapl, investment, nasdaq",1.50950652,
1467,a5681a988c652fa0e6a51b128a9b4268faff1ac6,FB,Trustmark National Bank Trust Department Has Boosted By $627327 Its Coca (KO) Stake; Diker Management Upped By $2.53 Million Its United Nat Foods (UNFI) Stake | The EN Digest,Trustmark National Bank Trust Department Has Boosted By $627327 Its Coca (KO) Stake; Diker Management Upped By $2.53 Million Its United Nat Foods (UNFI) Stake September 14 2018 - By Clara Lewis Diker Management Llc increased United Nat Foods Inc (UNFI) stake by 150.79% reported in 2018Q2 SEC filing. Diker Management Llc acquired 60316 shares as United Nat Foods Inc (UNFI)ӳ stock declined 17.33%. The Diker Management Llc holds 100316 shares with $4.28 million value up from 40000 last quarter. United Nat Food,"food, natural, pioneer, rental, resource, company, canadian, inc., ֠united, united",2.029803347,
